# L-BFGS iteration log for spe1_zone_LBFGS.jl
label,iter,loss,grad_norm,step,ls_iter,ls_flag
# section,medium_uncons — refinement 1
medium_uncons — refinement 1,0,7.6855493131697896e+00,1.4500000000000000e+00,NaN,NaN,NaN
medium_uncons — refinement 6,39,6.0043523136603549e-01,6.7150180301416273e-01,4.0777365858324255e-01,2.0000000000000000e+00,1.0000000000000000e+00
medium_uncons — refinement 6,40,6.0009287666372246e-01,2.0579173144330384e-01,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium_uncons — refinement 6,summary,6.0009287666372246e-01,2.0579173144330384e-01,3.4235470231303022e-04,5.7050285985127186e-04,reached max_it = 40
# section,medium_uncons — refinement 7
medium_uncons — refinement 7,0,6.9073154581396790e-01,4.4521026135226377e-01,NaN,NaN,NaN
medium_uncons — refinement 7,1,6.9047253904251527e-01,2.2225889160216566e-01,1.2892106718649996e-02,2.0000000000000000e+00,1.0000000000000000e+00
medium_uncons — refinement 7,2,6.9007499679891404e-01,6.2031612310293116e-01,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium_uncons — refinement 7,3,6.8902572275467322e-01,2.6865253055549931e-01,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium_uncons — refinement 7,4,6.8879149807083906e-01,2.6365809951181829e-01,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium_uncons — refinement 7,5,6.8849113784314697e-01,1.4312816042050663e-01,3.8778599870275552e+00,2.0000000000000000e+00,1.0000000000000000e+00
medium_uncons — refinement 7,6,6.8736635572308258e-01,9.2204964538145182e-02,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium_uncons — refinement 7,7,6.8618065808574746e-01,1.6532644129822111e-01,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium_uncons — refinement 7,8,6.8567243051225701e-01,7.3396060770409677e-01,3.4220443494918329e-01,2.0000000000000000e+00,1.0000000000000000e+00
